regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Nordeste,PI,22,28/05/2020,22,3273227,4243,277,138,4
Nordeste,PI,22,29/05/2020,22,3273227,4503,260,146,8
Nordeste,PI,22,30/05/2020,22,3273227,4745,242,157,11
Nordeste,PI,22,31/05/2020,23,3273227,4931,186,161,4
Nordeste,PI,22,01/06/2020,23,3273227,5119,188,168,7
Nordeste,PI,22,02/06/2020,23,3273227,5506,387,180,12
Nordeste,PI,22,03/06/2020,23,3273227,5828,322,192,12
Nordeste,PI,22,04/06/2020,23,3273227,6064,236,202,10
Nordeste,PI,22,05/06/2020,23,3273227,6717,653,217,15
Nordeste,CE,23,25/02/2020,9,9132078,0,0,0,0
Nordeste,CE,23,26/02/2020,9,9132078,0,0,0,0
Nordeste,CE,23,27/02/2020,9,9132078,0,0,0,0
Nordeste,CE,23,28/02/2020,9,9132078,0,0,0,0
Nordeste,CE,23,29/02/2020,9,9132078,0,0,0,0
Nordeste,CE,23,01/03/2020,10,9132078,0,0,0,0
Nordeste,CE,23,02/03/2020,10,9132078,0,0,0,0
Nordeste,CE,23,03/03/2020,10,9132078,0,0,0,0
Nordeste,CE,23,04/03/2020,10,9132078,0,0,0,0
Nordeste,CE,23,05/03/2020,10,9132078,0,0,0,0
Nordeste,CE,23,06/03/2020,10,9132078,0,0,0,0
Nordeste,CE,23,07/03/2020,10,9132078,0,0,0,0
Nordeste,CE,23,08/03/2020,11,9132078,0,0,0,0
Nordeste,CE,23,09/03/2020,11,9132078,0,0,0,0
Nordeste,CE,23,10/03/2020,11,9132078,0,0,0,0
Nordeste,CE,23,11/03/2020,11,9132078,0,0,0,0
Nordeste,CE,23,12/03/2020,11,9132078,0,0,0,0
Nordeste,CE,23,13/03/2020,11,9132078,0,0,0,0
Nordeste,CE,23,14/03/2020,11,9132078,0,0,0,0
Nordeste,CE,23,15/03/2020,12,9132078,0,0,0,0
Nordeste,CE,23,16/03/2020,12,9132078,0,0,0,0
Nordeste,CE,23,17/03/2020,12,9132078,5,5,0,0
Nordeste,CE,23,18/03/2020,12,9132078,9,4,0,0
Nordeste,CE,23,19/03/2020,12,9132078,20,11,0,0
Nordeste,CE,23,20/03/2020,12,9132078,55,35,0,0
Nordeste,CE,23,21/03/2020,12,9132078,68,13,0,0
Nordeste,CE,23,22/03/2020,13,9132078,112,44,0,0
Nordeste,CE,23,23/03/2020,13,9132078,163,51,0,0
Nordeste,CE,23,24/03/2020,13,9132078,182,19,0,0
Nordeste,CE,23,25/03/2020,13,9132078,200,18,0,0
Nordeste,CE,23,26/03/2020,13,9132078,235,35,3,3
Nordeste,CE,23,27/03/2020,13,9132078,282,47,3,0
Nordeste,CE,23,28/03/2020,13,9132078,314,32,4,1
Nordeste,CE,23,29/03/2020,14,9132078,348,34,5,1
Nordeste,CE,23,30/03/2020,14,9132078,372,24,5,0
Nordeste,CE,23,31/03/2020,14,9132078,390,18,7,2
Nordeste,CE,23,01/04/2020,14,9132078,444,54,8,1
Nordeste,CE,23,02/04/2020,14,9132078,550,106,20,12
Nordeste,CE,23,03/04/2020,14,9132078,627,77,22,2
Nordeste,CE,23,04/04/2020,14,9132078,730,103,22,0
Nordeste,CE,23,05/04/2020,15,9132078,823,93,26,4
Nordeste,CE,23,06/04/2020,15,9132078,1013,190,29,3
Nordeste,CE,23,07/04/2020,15,9132078,1051,38,31,2
Nordeste,CE,23,08/04/2020,15,9132078,1291,240,43,12
Nordeste,CE,23,09/04/2020,15,9132078,1425,134,55,12
Nordeste,CE,23,10/04/2020,15,9132078,1478,53,58,3
Nordeste,CE,23,11/04/2020,15,9132078,1582,104,67,9
Nordeste,CE,23,12/04/2020,16,9132078,1676,94,74,7
Nordeste,CE,23,13/04/2020,16,9132078,1800,124,91,17
Nordeste,CE,23,14/04/2020,16,9132078,2005,205,107,16
Nordeste,CE,23,15/04/2020,16,9132078,2157,152,116,9
Nordeste,CE,23,16/04/2020,16,9132078,2386,229,124,8
Nordeste,CE,23,17/04/2020,16,9132078,2684,298,149,25
Nordeste,CE,23,18/04/2020,16,9132078,3034,350,176,27
Nordeste,CE,23,19/04/2020,17,9132078,3252,218,186,10
Nordeste,CE,23,20/04/2020,17,9132078,3482,230,198,12
Nordeste,CE,23,21/04/2020,17,9132078,3716,234,215,17
Nordeste,CE,23,22/04/2020,17,9132078,3910,194,233,18
Nordeste,CE,23,23/04/2020,17,9132078,4598,688,266,33
Nordeste,CE,23,24/04/2020,17,9132078,4800,202,284,18
Nordeste,CE,23,25/04/2020,17,9132078,5421,621,310,26
Nordeste,CE,23,26/04/2020,18,9132078,5833,412,327,17
Nordeste,CE,23,27/04/2020,18,9132078,6726,893,390,63
Nordeste,CE,23,28/04/2020,18,9132078,6918,192,403,13
Nordeste,CE,23,29/04/2020,18,9132078,7267,349,441,38
Nordeste,CE,23,30/04/2020,18,9132078,7606,339,482,41
Nordeste,CE,23,01/05/2020,18,9132078,7879,273,505,23
Nordeste,CE,23,02/05/2020,18,9132078,8231,352,614,109
Nordeste,CE,23,03/05/2020,19,9132078,8370,139,663,49
Nordeste,CE,23,04/05/2020,19,9132078,11040,2670,712,49
Nordeste,CE,23,05/05/2020,19,9132078,11470,430,795,83
Nordeste,CE,23,06/05/2020,19,9132078,12304,834,848,53
Nordeste,CE,23,07/05/2020,19,9132078,13888,1584,903,55
Nordeste,CE,23,08/05/2020,19,9132078,14956,1068,966,63
Nordeste,CE,23,09/05/2020,19,9132078,15879,923,1062,96
Nordeste,CE,23,10/05/2020,20,9132078,16692,813,1114,52
Nordeste,CE,23,11/05/2020,20,9132078,17599,907,1189,75
Nordeste,CE,23,12/05/2020,20,9132078,18412,813,1280,91
Nordeste,CE,23,13/05/2020,20,9132078,19156,744,1389,109
Nordeste,CE,23,14/05/2020,20,9132078,21077,1921,1413,24
Nordeste,CE,23,15/05/2020,20,9132078,22490,1413,1476,63
Nordeste,CE,23,16/05/2020,20,9132078,23795,1305,1614,138
Nordeste,CE,23,17/05/2020,21,9132078,24255,460,1641,27
Nordeste,CE,23,18/05/2020,21,9132078,26363,2108,1748,107
Nordeste,CE,23,19/05/2020,21,9132078,28112,1749,1856,108
Nordeste,CE,23,20/05/2020,21,9132078,30560,2448,1900,44
Nordeste,CE,23,21/05/2020,21,9132078,31413,853,2161,261
Nordeste,CE,23,22/05/2020,21,9132078,34573,3160,2251,90
Nordeste,CE,23,23/05/2020,21,9132078,35122,549,2308,57
Nordeste,CE,23,24/05/2020,22,9132078,35595,473,2324,16
Nordeste,CE,23,25/05/2020,22,9132078,36185,590,2493,169
Nordeste,CE,23,26/05/2020,22,9132078,37021,836,2603,110
Nordeste,CE,23,27/05/2020,22,9132078,37275,254,2671,68
Nordeste,CE,23,28/05/2020,22,9132078,37821,546,2733,62
Nordeste,CE,23,29/05/2020,22,9132078,38395,574,2859,126
Nordeste,CE,23,30/05/2020,22,9132078,46506,8111,2956,97
Nordeste,CE,23,31/05/2020,23,9132078,48489,1983,3010,54
Nordeste,CE,23,01/06/2020,23,9132078,50504,2015,3188,178
Nordeste,CE,23,02/06/2020,23,9132078,53073,2569,3421,233
Nordeste,CE,23,03/06/2020,23,9132078,56056,2983,3605,184
Nordeste,CE,23,04/06/2020,23,9132078,59795,3739,3813,208
Nordeste,CE,23,05/06/2020,23,9132078,61595,1800,3890,77
Nordeste,RN,24,25/02/2020,9,3506853,0,0,0,0
Nordeste,RN,24,26/02/2020,9,3506853,0,0,0,0
Nordeste,RN,24,27/02/2020,9,3506853,0,0,0,0
Nordeste,RN,24,28/02/2020,9,3506853,0,0,0,0
Nordeste,RN,24,29/02/2020,9,3506853,0,0,0,0
Nordeste,RN,24,01/03/2020,10,3506853,0,0,0,0
Nordeste,RN,24,02/03/2020,10,3506853,0,0,0,0
Nordeste,RN,24,03/03/2020,10,3506853,0,0,0,0
Nordeste,RN,24,04/03/2020,10,3506853,0,0,0,0
Nordeste,RN,24,05/03/2020,10,3506853,0,0,0,0
Nordeste,RN,24,06/03/2020,10,3506853,0,0,0,0
Nordeste,RN,24,07/03/2020,10,3506853,0,0,0,0
Nordeste,RN,24,08/03/2020,11,3506853,0,0,0,0
Nordeste,RN,24,09/03/2020,11,3506853,0,0,0,0
Nordeste,RN,24,10/03/2020,11,3506853,0,0,0,0
Nordeste,RN,24,11/03/2020,11,3506853,0,0,0,0
Nordeste,RN,24,12/03/2020,11,3506853,0,0,0,0
Nordeste,RN,24,13/03/2020,11,3506853,1,1,0,0
Nordeste,RN,24,14/03/2020,11,3506853,1,0,0,0
Nordeste,RN,24,15/03/2020,12,3506853,1,0,0,0
Nordeste,RN,24,16/03/2020,12,3506853,1,0,0,0
Nordeste,RN,24,17/03/2020,12,3506853,1,0,0,0
Nordeste,RN,24,18/03/2020,12,3506853,1,0,0,0
Nordeste,RN,24,19/03/2020,12,3506853,1,0,0,0
Nordeste,RN,24,20/03/2020,12,3506853,1,0,0,0
Nordeste,RN,24,21/03/2020,12,3506853,6,5,0,0
Nordeste,RN,24,22/03/2020,13,3506853,9,3,0,0
Nordeste,RN,24,23/03/2020,13,3506853,13,4,0,0
Nordeste,RN,24,24/03/2020,13,3506853,13,0,0,0
Nordeste,RN,24,25/03/2020,13,3506853,14,1,0,0
Nordeste,RN,24,26/03/2020,13,3506853,19,5,0,0
Nordeste,RN,24,27/03/2020,13,3506853,28,9,0,0
Nordeste,RN,24,28/03/2020,13,3506853,45,17,0,0
Nordeste,RN,24,29/03/2020,14,3506853,68,23,1,1
Nordeste,RN,24,30/03/2020,14,3506853,77,9,1,0
Nordeste,RN,24,31/03/2020,14,3506853,82,5,1,0
Nordeste,RN,24,01/04/2020,14,3506853,92,10,2,1
Nordeste,RN,24,02/04/2020,14,3506853,105,13,2,0
Nordeste,RN,24,03/04/2020,14,3506853,176,71,4,2
Nordeste,RN,24,04/04/2020,14,3506853,212,36,5,1
Nordeste,RN,24,05/04/2020,15,3506853,242,30,7,2
Nordeste,RN,24,06/04/2020,15,3506853,246,4,7,0
Nordeste,RN,24,07/04/2020,15,3506853,254,8,8,1
Nordeste,RN,24,08/04/2020,15,3506853,261,7,11,3
Nordeste,RN,24,09/04/2020,15,3506853,261,0,11,0
Nordeste,RN,24,10/04/2020,15,3506853,263,2,11,0
Nordeste,RN,24,11/04/2020,15,3506853,289,26,13,2
Nordeste,RN,24,12/04/2020,16,3506853,302,13,15,2
Nordeste,RN,24,13/04/2020,16,3506853,339,37,17,2
Nordeste,RN,24,14/04/2020,16,3506853,376,37,18,1
Nordeste,RN,24,15/04/2020,16,3506853,399,23,19,1
Nordeste,RN,24,16/04/2020,16,3506853,400,1,20,1
Nordeste,RN,24,17/04/2020,16,3506853,463,63,23,3
Nordeste,RN,24,18/04/2020,16,3506853,516,53,24,1
Nordeste,RN,24,19/04/2020,17,3506853,531,15,25,1
Nordeste,RN,24,20/04/2020,17,3506853,595,64,27,2
Nordeste,RN,24,21/04/2020,17,3506853,608,13,28,1
Nordeste,RN,24,22/04/2020,17,3506853,646,38,29,1
Nordeste,RN,24,23/04/2020,17,3506853,708,62,34,5
Nordeste,RN,24,24/04/2020,17,3506853,754,46,38,4
Nordeste,RN,24,25/04/2020,17,3506853,781,27,40,2
Nordeste,RN,24,26/04/2020,18,3506853,825,44,44,4
Nordeste,RN,24,27/04/2020,18,3506853,832,7,45,1
Nordeste,RN,24,28/04/2020,18,3506853,857,25,48,3
Nordeste,RN,24,29/04/2020,18,3506853,1086,229,53,5
Nordeste,RN,24,30/04/2020,18,3506853,1177,91,56,3
Nordeste,RN,24,01/05/2020,18,3506853,1297,120,56,0
Nordeste,RN,24,02/05/2020,18,3506853,1366,69,59,3
Nordeste,RN,24,03/05/2020,19,3506853,1392,26,61,2
Nordeste,RN,24,04/05/2020,19,3506853,1421,29,62,1
Nordeste,RN,24,05/05/2020,19,3506853,1536,115,68,6
Nordeste,RN,24,06/05/2020,19,3506853,1574,38,72,4
Nordeste,RN,24,07/05/2020,19,3506853,1739,165,76,4
Nordeste,RN,24,08/05/2020,19,3506853,1821,82,81,5
Nordeste,RN,24,09/05/2020,19,3506853,1919,98,87,6
Nordeste,RN,24,10/05/2020,20,3506853,1928,9,88,1
Nordeste,RN,24,11/05/2020,20,3506853,1989,61,92,4
Nordeste,RN,24,12/05/2020,20,3506853,2033,44,93,1
Nordeste,RN,24,13/05/2020,20,3506853,2367,334,105,12
Nordeste,RN,24,14/05/2020,20,3506853,2537,170,117,12
Nordeste,RN,24,15/05/2020,20,3506853,2786,249,122,5
Nordeste,RN,24,16/05/2020,20,3506853,3004,218,136,14
Nordeste,RN,24,17/05/2020,21,3506853,3137,133,139,3
Nordeste,RN,24,18/05/2020,21,3506853,3184,47,146,7
Nordeste,RN,24,19/05/2020,21,3506853,3483,299,160,14
Nordeste,RN,24,20/05/2020,21,3506853,3796,313,170,10
Nordeste,RN,24,21/05/2020,21,3506853,4060,264,178,8
Nordeste,RN,24,22/05/2020,21,3506853,4251,191,181,3
Nordeste,RN,24,23/05/2020,21,3506853,4599,348,184,3
Nordeste,RN,24,24/05/2020,22,3506853,4697,98,200,16
Nordeste,RN,24,25/05/2020,22,3506853,4759,62,209,9
Nordeste,RN,24,26/05/2020,22,3506853,5472,713,220,11
Nordeste,RN,24,27/05/2020,22,3506853,5630,158,242,22
Nordeste,RN,24,28/05/2020,22,3506853,5630,0,254,12
Nordeste,RN,24,29/05/2020,22,3506853,6463,833,268,14
Nordeste,RN,24,30/05/2020,22,3506853,7402,939,305,37
Nordeste,RN,24,31/05/2020,23,3506853,7402,0,305,0
Nordeste,RN,24,01/06/2020,23,3506853,7964,562,323,18
Nordeste,RN,24,02/06/2020,23,3506853,8233,269,341,18
Nordeste,RN,24,03/06/2020,23,3506853,9149,916,367,26
Nordeste,RN,24,04/06/2020,23,3506853,9282,133,378,11
Nordeste,RN,24,05/06/2020,23,3506853,9440,158,387,9
Nordeste,PB,25,25/02/2020,9,4018127,0,0,0,0
Nordeste,PB,25,26/02/2020,9,4018127,0,0,0,0
Nordeste,PB,25,27/02/2020,9,4018127,0,0,0,0
Nordeste,PB,25,28/02/2020,9,4018127,0,0,0,0
Nordeste,PB,25,29/02/2020,9,4018127,0,0,0,0
Nordeste,PB,25,01/03/2020,10,4018127,0,0,0,0
Nordeste,PB,25,02/03/2020,10,4018127,0,0,0,0
Nordeste,PB,25,03/03/2020,10,4018127,0,0,0,0
Nordeste,PB,25,04/03/2020,10,4018127,0,0,0,0
Nordeste,PB,25,05/03/2020,10,4018127,0,0,0,0
Nordeste,PB,25,06/03/2020,10,4018127,0,0,0,0
Nordeste,PB,25,07/03/2020,10,4018127,0,0,0,0
Nordeste,PB,25,08/03/2020,11,4018127,0,0,0,0
Nordeste,PB,25,09/03/2020,11,4018127,0,0,0,0
Nordeste,PB,25,10/03/2020,11,4018127,0,0,0,0
Nordeste,PB,25,11/03/2020,11,4018127,0,0,0,0
Nordeste,PB,25,12/03/2020,11,4018127,0,0,0,0
Nordeste,PB,25,13/03/2020,11,4018127,0,0,0,0
Nordeste,PB,25,14/03/2020,11,4018127,0,0,0,0
Nordeste,PB,25,15/03/2020,12,4018127,0,0,0,0
Nordeste,PB,25,16/03/2020,12,4018127,0,0,0,0
Nordeste,PB,25,17/03/2020,12,4018127,0,0,0,0
Nordeste,PB,25,18/03/2020,12,4018127,0,0,0,0
Nordeste,PB,25,19/03/2020,12,4018127,1,1,0,0
Nordeste,PB,25,20/03/2020,12,4018127,1,0,0,0
Nordeste,PB,25,21/03/2020,12,4018127,1,0,0,0
Nordeste,PB,25,22/03/2020,13,4018127,1,0,0,0
Nordeste,PB,25,23/03/2020,13,4018127,2,1,0,0
Nordeste,PB,25,24/03/2020,13,4018127,3,1,0,0
Nordeste,PB,25,25/03/2020,13,4018127,3,0,0,0
Nordeste,PB,25,26/03/2020,13,4018127,5,2,0,0
Nordeste,PB,25,27/03/2020,13,4018127,9,4,0,0
Nordeste,PB,25,28/03/2020,13,4018127,14,5,0,0
Nordeste,PB,25,29/03/2020,14,4018127,14,0,0,0
Nordeste,PB,25,30/03/2020,14,4018127,15,1,0,0
Nordeste,PB,25,31/03/2020,14,4018127,17,2,0,0
Nordeste,PB,25,01/04/2020,14,4018127,20,3,1,1
Nordeste,PB,25,02/04/2020,14,4018127,21,1,1,0
Nordeste,PB,25,03/04/2020,14,4018127,29,8,1,0
Nordeste,PB,25,04/04/2020,14,4018127,32,3,2,1
Nordeste,PB,25,05/04/2020,15,4018127,34,2,4,2
Nordeste,PB,25,06/04/2020,15,4018127,35,1,4,0
Nordeste,PB,25,07/04/2020,15,4018127,36,1,4,0
Nordeste,PB,25,08/04/2020,15,4018127,41,5,4,0
Nordeste,PB,25,09/04/2020,15,4018127,55,14,7,3
Nordeste,PB,25,10/04/2020,15,4018127,79,24,11,4
Nordeste,PB,25,11/04/2020,15,4018127,85,6,11,0
Nordeste,PB,25,12/04/2020,16,4018127,101,16,13,2
Nordeste,PB,25,13/04/2020,16,4018127,111,10,13,0
Nordeste,PB,25,14/04/2020,16,4018127,136,25,16,3
Nordeste,PB,25,15/04/2020,16,4018127,151,15,21,5
Nordeste,PB,25,16/04/2020,16,4018127,165,14,24,3
Nordeste,PB,25,17/04/2020,16,4018127,195,30,26,2
Nordeste,PB,25,18/04/2020,16,4018127,205,10,26,0
Nordeste,PB,25,19/04/2020,17,4018127,236,31,29,3
Nordeste,PB,25,20/04/2020,17,4018127,245,9,32,3
Nordeste,PB,25,21/04/2020,17,4018127,263,18,33,1
Nordeste,PB,25,22/04/2020,17,4018127,301,38,39,6
Nordeste,PB,25,23/04/2020,17,4018127,345,44,40,1
Nordeste,PB,25,24/04/2020,17,4018127,386,41,44,4
Nordeste,PB,25,25/04/2020,17,4018127,447,61,46,2
Nordeste,PB,25,26/04/2020,18,4018127,499,52,49,3
Nordeste,PB,25,27/04/2020,18,4018127,543,44,50,1
Nordeste,PB,25,28/04/2020,18,4018127,633,90,53,3
Nordeste,PB,25,29/04/2020,18,4018127,699,66,58,5
Nordeste,PB,25,30/04/2020,18,4018127,814,115,62,4
Nordeste,PB,25,01/05/2020,18,4018127,926,112,67,5
Nordeste,PB,25,02/05/2020,18,4018127,1034,108,74,7
Nordeste,PB,25,03/05/2020,19,4018127,1169,135,76,2
Nordeste,PB,25,04/05/2020,19,4018127,1219,50,79,3
Nordeste,PB,25,05/05/2020,19,4018127,1361,142,85,6
Nordeste,PB,25,06/05/2020,19,4018127,1493,132,92,7
Nordeste,PB,25,07/05/2020,19,4018127,1657,164,101,9
Nordeste,PB,25,08/05/2020,19,4018127,2031,374,114,13
Nordeste,PB,25,09/05/2020,19,4018127,2156,125,124,10
Nordeste,PB,25,10/05/2020,20,4018127,2341,185,135,11
Nordeste,PB,25,11/05/2020,20,4018127,2525,184,139,4
Nordeste,PB,25,12/05/2020,20,4018127,2777,252,154,15
Nordeste,PB,25,13/05/2020,20,4018127,3045,268,157,3
Nordeste,PB,25,14/05/2020,20,4018127,3361,316,160,3
Nordeste,PB,25,15/05/2020,20,4018127,3739,378,170,10
Nordeste,PB,25,16/05/2020,20,4018127,4063,324,183,13
Nordeste,PB,25,17/05/2020,21,4018127,4347,284,194,11
Nordeste,PB,25,18/05/2020,21,4018127,4786,439,207,13
Nordeste,PB,25,19/05/2020,21,4018127,5300,514,219,12
Nordeste,PB,25,20/05/2020,21,4018127,5838,538,230,11
Nordeste,PB,25,21/05/2020,21,4018127,6238,400,245,15
Nordeste,PB,25,22/05/2020,21,4018127,6882,644,248,3
Nordeste,PB,25,23/05/2020,21,4018127,7508,626,258,10
Nordeste,PB,25,24/05/2020,22,4018127,7823,315,272,14
Nordeste,PB,25,25/05/2020,22,4018127,8016,193,279,7
Nordeste,PB,25,26/05/2020,22,4018127,8919,903,286,7
Nordeste,PB,25,27/05/2020,22,4018127,10209,1290,298,12
Nordeste,PB,25,28/05/2020,22,4018127,11132,923,318,20
Nordeste,PB,25,29/05/2020,22,4018127,12011,879,327,9
Nordeste,PB,25,30/05/2020,22,4018127,12862,851,347,20
Nordeste,PB,25,31/05/2020,23,4018127,13162,300,360,13
Nordeste,PB,25,01/06/2020,23,4018127,13695,533,370,10
Nordeste,PB,25,02/06/2020,23,4018127,14859,1164,379,9
Nordeste,PB,25,03/06/2020,23,4018127,16018,1159,414,35
Nordeste,PB,25,04/06/2020,23,4018127,17579,1561,438,24
Nordeste,PB,25,05/06/2020,23,4018127,18579,1000,451,13
Nordeste,PE,26,25/02/2020,9,9557071,0,0,0,0
Nordeste,PE,26,26/02/2020,9,9557071,0,0,0,0
Nordeste,PE,26,27/02/2020,9,9557071,0,0,0,0
Nordeste,PE,26,28/02/2020,9,9557071,0,0,0,0
Nordeste,PE,26,29/02/2020,9,9557071,0,0,0,0
Nordeste,PE,26,01/03/2020,10,9557071,0,0,0,0
Nordeste,PE,26,02/03/2020,10,9557071,0,0,0,0
Nordeste,PE,26,03/03/2020,10,9557071,0,0,0,0
Nordeste,PE,26,04/03/2020,10,9557071,0,0,0,0
Nordeste,PE,26,05/03/2020,10,9557071,0,0,0,0
Nordeste,PE,26,06/03/2020,10,9557071,0,0,0,0
Nordeste,PE,26,07/03/2020,10,9557071,0,0,0,0
Nordeste,PE,26,08/03/2020,11,9557071,0,0,0,0
Nordeste,PE,26,09/03/2020,11,9557071,0,0,0,0
Nordeste,PE,26,10/03/2020,11,9557071,0,0,0,0
Nordeste,PE,26,11/03/2020,11,9557071,0,0,0,0
Nordeste,PE,26,12/03/2020,11,9557071,2,2,0,0
Nordeste,PE,26,13/03/2020,11,9557071,2,0,0,0
Nordeste,PE,26,14/03/2020,11,9557071,2,0,0,0
Nordeste,PE,26,15/03/2020,12,9557071,2,0,0,0
Nordeste,PE,26,16/03/2020,12,9557071,2,0,0,0
Nordeste,PE,26,17/03/2020,12,9557071,16,14,0,0
Nordeste,PE,26,18/03/2020,12,9557071,16,0,0,0
Nordeste,PE,26,19/03/2020,12,9557071,28,12,0,0
Nordeste,PE,26,20/03/2020,12,9557071,30,2,0,0
Nordeste,PE,26,21/03/2020,12,9557071,30,0,0,0
Nordeste,PE,26,22/03/2020,13,9557071,37,7,0,0
Nordeste,PE,26,23/03/2020,13,9557071,42,5,0,0
Nordeste,PE,26,24/03/2020,13,9557071,42,0,0,0
Nordeste,PE,26,25/03/2020,13,9557071,46,4,1,1
Nordeste,PE,26,26/03/2020,13,9557071,48,2,3,2
Nordeste,PE,26,27/03/2020,13,9557071,56,8,4,1
Nordeste,PE,26,28/03/2020,13,9557071,68,12,5,1
Nordeste,PE,26,29/03/2020,14,9557071,73,5,5,0
Nordeste,PE,26,30/03/2020,14,9557071,78,5,6,1
Nordeste,PE,26,31/03/2020,14,9557071,87,9,6,0
Nordeste,PE,26,01/04/2020,14,9557071,95,8,8,2
Nordeste,PE,26,02/04/2020,14,9557071,106,11,9,1
Nordeste,PE,26,03/04/2020,14,9557071,136,30,10,1
Nordeste,PE,26,04/04/2020,14,9557071,176,40,14,4
Nordeste,PE,26,05/04/2020,15,9557071,201,25,21,7
Nordeste,PE,26,06/04/2020,15,9557071,223,22,30,9
Nordeste,PE,26,07/04/2020,15,9557071,352,129,34,4
Nordeste,PE,26,08/04/2020,15,9557071,401,49,46,12
Nordeste,PE,26,09/04/2020,15,9557071,555,154,56,10
Nordeste,PE,26,10/04/2020,15,9557071,684,129,65,9
Nordeste,PE,26,11/04/2020,15,9557071,816,132,72,7
Nordeste,PE,26,12/04/2020,16,9557071,960,144,85,13
Nordeste,PE,26,13/04/2020,16,9557071,1154,194,102,17
Nordeste,PE,26,14/04/2020,16,9557071,1284,130,115,13
Nordeste,PE,26,15/04/2020,16,9557071,1484,200,143,28
Nordeste,PE,26,16/04/2020,16,9557071,1683,199,160,17
Nordeste,PE,26,17/04/2020,16,9557071,2006,323,186,26
Nordeste,PE,26,18/04/2020,16,9557071,2193,187,205,19
Nordeste,PE,26,19/04/2020,17,9557071,2459,266,216,11
Nordeste,PE,26,20/04/2020,17,9557071,2690,231,234,18
Nordeste,PE,26,21/04/2020,17,9557071,2908,218,260,26
Nordeste,PE,26,22/04/2020,17,9557071,3298,390,282,22
Nordeste,PE,26,23/04/2020,17,9557071,3519,221,312,30
Nordeste,PE,26,24/04/2020,17,9557071,3999,480,352,40
Nordeste,PE,26,25/04/2020,17,9557071,4507,508,381,29
Nordeste,PE,26,26/04/2020,18,9557071,4898,391,415,34
Nordeste,PE,26,27/04/2020,18,9557071,5358,460,450,35
Nordeste,PE,26,28/04/2020,18,9557071,5724,366,508,58
Nordeste,PE,26,29/04/2020,18,9557071,6194,470,538,30
Nordeste,PE,26,30/04/2020,18,9557071,6876,682,565,27
Nordeste,PE,26,01/05/2020,18,9557071,7334,458,603,38
Nordeste,PE,26,02/05/2020,18,9557071,8145,811,628,25
Nordeste,PE,26,03/05/2020,19,9557071,8643,498,652,24
Nordeste,PE,26,04/05/2020,19,9557071,8863,220,691,39
Nordeste,PE,26,05/05/2020,19,9557071,9325,462,749,58
Nordeste,PE,26,06/05/2020,19,9557071,9881,556,803,54
Nordeste,PE,26,07/05/2020,19,9557071,10824,943,845,42
Nordeste,PE,26,08/05/2020,19,9557071,11587,763,927,82
Nordeste,PE,26,09/05/2020,19,9557071,12470,883,972,45
Nordeste,PE,26,10/05/2020,20,9557071,13275,805,1047,75
Nordeste,PE,26,11/05/2020,20,9557071,13768,493,1087,40
Nordeste,PE,26,12/05/2020,20,9557071,14309,541,1157,70
Nordeste,PE,26,13/05/2020,20,9557071,14901,592,1224,67
Nordeste,PE,26,14/05/2020,20,9557071,15588,687,1298,74
Nordeste,PE,26,15/05/2020,20,9557071,16209,621,1381,83
Nordeste,PE,26,16/05/2020,20,9557071,18488,2279,1461,80
Nordeste,PE,26,17/05/2020,21,9557071,19452,964,1516,55
Nordeste,PE,26,18/05/2020,21,9557071,20094,642,1640,124
Nordeste,PE,26,19/05/2020,21,9557071,21242,1148,1741,101
Nordeste,PE,26,20/05/2020,21,9557071,22560,1318,1834,93
Nordeste,PE,26,21/05/2020,21,9557071,23911,1351,1925,91
Nordeste,PE,26,22/05/2020,21,9557071,25760,1849,2057,132
Nordeste,PE,26,23/05/2020,21,9557071,26786,1026,2144,87
Nordeste,PE,26,24/05/2020,22,9557071,27759,973,2200,56
Nordeste,PE,26,25/05/2020,22,9557071,28366,607,2248,48
Nordeste,PE,26,26/05/2020,22,9557071,28854,488,2328,80
Nordeste,PE,26,27/05/2020,22,9557071,29919,1065,2468,140
Nordeste,PE,26,28/05/2020,22,9557071,30713,794,2566,98
Nordeste,PE,26,29/05/2020,22,9557071,32255,1542,2669,103
Nordeste,PE,26,30/05/2020,22,9557071,33427,1172,2740,71
Nordeste,PE,26,31/05/2020,23,9557071,34450,1023,2807,67
Nordeste,PE,26,01/06/2020,23,9557071,34900,450,2875,68
Nordeste,PE,26,02/06/2020,23,9557071,35508,608,2933,58
Nordeste,PE,26,03/06/2020,23,9557071,36463,955,3012,79
Nordeste,PE,26,04/06/2020,23,9557071,37507,1044,3134,122
Nordeste,PE,26,05/06/2020,23,9557071,38511,1004,3205,71
Nordeste,AL,27,25/02/2020,9,3337357,0,0,0,0
Nordeste,AL,27,26/02/2020,9,3337357,0,0,0,0
Nordeste,AL,27,27/02/2020,9,3337357,0,0,0,0
Nordeste,AL,27,28/02/2020,9,3337357,0,0,0,0
Nordeste,AL,27,29/02/2020,9,3337357,0,0,0,0
Nordeste,AL,27,01/03/2020,10,3337357,0,0,0,0
Nordeste,AL,27,02/03/2020,10,3337357,0,0,0,0
Nordeste,AL,27,03/03/2020,10,3337357,0,0,0,0
Nordeste,AL,27,04/03/2020,10,3337357,0,0,0,0
